id,first_name,last_name,email,gender,extracurricular_activities,weekly_self_study_hours,career_aspiration,math_score,history_score,physics_score,chemistry_score,biology_score,english_score
3773,Sabbir,Hossain,sabbir.hossain.3773@gslingacademy.com,Male,FALSE,25,Biotechnology,75,71,70,66,64,44
3774,Sabbir,Hasan,sabbir.hasan.3774@gslingacademy.com,Male,TRUE,17,Civil,82,75,77,82,79,75
3775,Rafi,Khan,rafi.khan.3775@gslingacademy.com,Male,TRUE,14,Civil,79,57,68,85,98,75
3776,Farhan,Uddin,farhan.uddin.3776@gslingacademy.com,Male,FALSE,19,Biotechnology,85,84,86,80,85,74
3777,Tanvir,Hasan,tanvir.hasan.3777@gslingacademy.com,Male,TRUE,24,Civil,81,73,63,57,53,76
3778,Tanvir,Alam,tanvir.alam.3778@gslingacademy.com,Male,TRUE,21,Civil,81,89,84,64,68,91
3779,Rafi,Kabir,rafi.kabir.3779@gslingacademy.com,Male,TRUE,12,Biotechnology,77,59,58,62,56,71
3780,Fahim,Alam,fahim.alam.3780@gslingacademy.com,Male,FALSE,17,Lawyer,54,59,69,53,56,66
3781,Rafi,Alam,rafi.alam.3781@gslingacademy.com,Male,FALSE,17,Lawyer,80,72,97,81,89,76
3782,Rafi,Ahmed,rafi.ahmed.3782@gslingacademy.com,Male,TRUE,19,Lawyer,68,47,82,87,78,81
3783,Fahim,Hasan,fahim.hasan.3783@gslingacademy.com,Male,FALSE,21,Civil,56,62,55,65,66,54
3784,Fahim,Kabir,fahim.kabir.3784@gslingacademy.com,Male,FALSE,11,Lawyer,84,78,100,77,86,78
3785,Maliha,Kabir,maliha.kabir.3785@gslingacademy.com,Female,FALSE,26,Civil,81,63,77,79,90,72
3786,Ayesha,Uddin,ayesha.uddin.3786@gslingacademy.com,Female,FALSE,8,Lawyer,77,95,80,87,96,92
3787,Sabbir,Alam,sabbir.alam.3787@gslingacademy.com,Male,TRUE,10,Biotechnology,74,86,80,75,75,92
3788,Sadia,Chowdhury,sadia.chowdhury.3788@gslingacademy.com,Female,FALSE,25,Lawyer,89,87,80,96,69,90
3789,Rahim,Chowdhury,rahim.chowdhury.3789@gslingacademy.com,Male,FALSE,23,Lawyer,56,63,70,73,77,77
3790,Sadia,Islam,sadia.islam.3790@gslingacademy.com,Female,FALSE,23,Biotechnology,74,72,65,83,68,68
3791,Rahim,Ahmed,rahim.ahmed.3791@gslingacademy.com,Male,FALSE,30,Civil,69,60,68,44,80,60
3792,Mim,Khan,mim.khan.3792@gslingacademy.com,Female,TRUE,5,Civil,75,72,63,61,56,77
3793,Anika,Khan,anika.khan.3793@gslingacademy.com,Female,FALSE,20,Civil,97,67,73,85,100,66
3794,Hasan,Chowdhury,hasan.chowdhury.3794@gslingacademy.com,Male,FALSE,20,Biotechnology,77,44,28,85,80,63
3795,Sumaiya,Hossain,sumaiya.hossain.3795@gslingacademy.com,Female,TRUE,19,Doctor,89,69,83,92,93,84
3796,Tanjim,Rahman,tanjim.rahman.3796@gslingacademy.com,Male,FALSE,22,Biotechnology,89,83,80,79,87,74
3797,Tanjim,Rahman,tanjim.rahman.3797@gslingacademy.com,Male,TRUE,19,Lawyer,64,74,56,47,42,72
3798,Tanvir,Uddin,tanvir.uddin.3798@gslingacademy.com,Male,TRUE,21,Civil,75,46,67,67,54,77
3799,Sumaiya,Alam,sumaiya.alam.3799@gslingacademy.com,Female,TRUE,22,Lawyer,69,87,92,65,87,93
3800,Rahim,Uddin,rahim.uddin.3800@gslingacademy.com,Male,TRUE,17,Lawyer,52,36,61,42,40,70
3801,Tanvir,Ahmed,tanvir.ahmed.3801@gslingacademy.com,Male,TRUE,17,Lawyer,83,67,60,87,77,80
3802,Farhan,Khan,farhan.khan.3802@gslingacademy.com,Male,TRUE,15,Lawyer,97,61,85,77,85,87
3803,Tanjim,Islam,tanjim.islam.3803@gslingacademy.com,Male,FALSE,5,Civil,61,64,65,59,56,61
3804,Fatima,Ahmed,fatima.ahmed.3804@gslingacademy.com,Female,FALSE,21,Lawyer,72,81,69,86,81,48
3805,Fatima,Ahmed,fatima.ahmed.3805@gslingacademy.com,Female,TRUE,30,Biotechnology,76,59,56,75,77,86
3806,Nusrat,Kabir,nusrat.kabir.3806@gslingacademy.com,Female,TRUE,13,Civil,79,100,100,100,74,100
3807,Ayesha,Rahman,ayesha.rahman.3807@gslingacademy.com,Female,FALSE,23,Biotechnology,74,71,56,69,72,83
3808,Nusrat,Chowdhury,nusrat.chowdhury.3808@gslingacademy.com,Female,TRUE,8,Biotechnology,78,59,65,82,84,77
3809,Maliha,Islam,maliha.islam.3809@gslingacademy.com,Female,TRUE,19,Biotechnology,78,66,62,67,70,79
3810,Nabil,Hossain,nabil.hossain.3810@gslingacademy.com,Male,FALSE,14,Civil,73,80,78,90,72,76
3811,Hasan,Ahmed,hasan.ahmed.3811@gslingacademy.com,Male,TRUE,27,Lawyer,100,92,88,92,85,100
3812,Meherin,Khan,meherin.khan.3812@gslingacademy.com,Female,FALSE,8,Lawyer,63,81,52,63,94,93
3813,Tamanna,Alam,tamanna.alam.3813@gslingacademy.com,Female,FALSE,19,Civil,68,67,66,74,54,100
3814,Nabil,Ahmed,nabil.ahmed.3814@gslingacademy.com,Male,TRUE,20,Biotechnology,92,97,74,82,84,98
3815,Meherin,Islam,meherin.islam.3815@gslingacademy.com,Female,FALSE,15,Civil,67,100,86,100,83,100
3816,Tanvir,Ahmed,tanvir.ahmed.3816@gslingacademy.com,Male,FALSE,14,Biotechnology,80,60,69,96,62,73
3817,Maliha,Chowdhury,maliha.chowdhury.3817@gslingacademy.com,Female,TRUE,17,Biotechnology,68,78,84,80,78,79
3818,Rafi,Ahmed,rafi.ahmed.3818@gslingacademy.com,Male,FALSE,21,Civil,46,35,69,59,52,70
3819,Fahim,Alam,fahim.alam.3819@gslingacademy.com,Male,FALSE,23,Biotechnology,61,63,75,60,61,53
3820,Ayesha,Uddin,ayesha.uddin.3820@gslingacademy.com,Female,TRUE,28,Biotechnology,79,72,79,89,88,94
3821,Sadia,Rahman,sadia.rahman.3821@gslingacademy.com,Female,FALSE,8,Civil,76,67,98,97,77,70
3822,Rafi,Uddin,rafi.uddin.3822@gslingacademy.com,Male,FALSE,21,Lawyer,73,71,56,50,56,71
3823,Sumaiya,Islam,sumaiya.islam.3823@gslingacademy.com,Female,FALSE,26,Biotechnology,68,88,91,82,92,80
3824,Tanjim,Rahman,tanjim.rahman.3824@gslingacademy.com,Male,FALSE,14,Biotechnology,88,84,94,82,100,94
3825,Sabbir,Uddin,sabbir.uddin.3825@gslingacademy.com,Male,FALSE,12,Biotechnology,75,58,64,77,63,75
3826,Nabil,Ahmed,nabil.ahmed.3826@gslingacademy.com,Male,FALSE,16,Civil,66,65,67,88,76,74
3827,Nabil,Hasan,nabil.hasan.3827@gslingacademy.com,Male,FALSE,25,Lawyer,99,88,84,98,74,100
3828,Ayesha,Alam,ayesha.alam.3828@gslingacademy.com,Female,TRUE,14,Lawyer,93,50,79,89,59,75
3829,Tanvir,Khan,tanvir.khan.3829@gslingacademy.com,Male,FALSE,22,Civil,89,73,68,73,79,75
3830,Sadia,Alam,sadia.alam.3830@gslingacademy.com,Female,TRUE,21,Biotechnology,72,52,53,59,60,60
3831,Ayesha,Hossain,ayesha.hossain.3831@gslingacademy.com,Female,TRUE,24,Lawyer,78,81,85,69,73,78
3832,Sumaiya,Chowdhury,sumaiya.chowdhury.3832@gslingacademy.com,Female,FALSE,29,Civil,78,74,89,73,63,68
3833,Sadia,Kabir,sadia.kabir.3833@gslingacademy.com,Female,FALSE,27,Lawyer,84,68,70,81,65,72
3834,Anika,Hossain,anika.hossain.3834@gslingacademy.com,Female,TRUE,15,Biotechnology,100,82,88,85,83,100
3835,Sabbir,Hossain,sabbir.hossain.3835@gslingacademy.com,Male,TRUE,15,Civil,75,66,73,55,63,63
3836,Tanvir,Uddin,tanvir.uddin.3836@gslingacademy.com,Male,TRUE,14,Doctor,91,84,85,100,91,100
3837,Fatima,Alam,fatima.alam.3837@gslingacademy.com,Female,FALSE,15,Engineer,97,100,91,100,57,71
3838,Fahim,Hossain,fahim.hossain.3838@gslingacademy.com,Male,TRUE,13,Lawyer,72,92,71,81,79,78
3839,Rahim,Hasan,rahim.hasan.3839@gslingacademy.com,Male,TRUE,26,Civil,81,70,74,83,78,68
3840,Ayesha,Hossain,ayesha.hossain.3840@gslingacademy.com,Female,FALSE,12,Biotechnology,92,88,75,85,83,94
3841,Sumaiya,Chowdhury,sumaiya.chowdhury.3841@gslingacademy.com,Female,FALSE,13,Doctor,82,82,94,95,97,81
3842,Tamanna,Hasan,tamanna.hasan.3842@gslingacademy.com,Female,FALSE,26,Lawyer,55,68,59,61,62,67
3843,Sadia,Khan,sadia.khan.3843@gslingacademy.com,Female,TRUE,25,Lawyer,92,72,98,88,88,92
3844,Nabil,Hasan,nabil.hasan.3844@gslingacademy.com,Male,TRUE,17,Lawyer,83,69,81,62,82,77
3845,Tanvir,Islam,tanvir.islam.3845@gslingacademy.com,Male,FALSE,18,Lawyer,64,76,81,69,73,88
3846,Maliha,Ahmed,maliha.ahmed.3846@gslingacademy.com,Female,TRUE,10,Civil,48,58,68,50,72,69
3847,Shakil,Hossain,shakil.hossain.3847@gslingacademy.com,Male,TRUE,18,Civil,73,65,73,78,65,61
3848,Tanjim,Alam,tanjim.alam.3848@gslingacademy.com,Male,FALSE,27,Civil,74,77,74,61,83,69
3849,Hasan,Chowdhury,hasan.chowdhury.3849@gslingacademy.com,Male,TRUE,31,Civil,89,89,95,77,86,76
3850,Rafi,Hasan,rafi.hasan.3850@gslingacademy.com,Male,TRUE,21,Lawyer,86,87,76,85,68,80
3851,Fahim,Chowdhury,fahim.chowdhury.3851@gslingacademy.com,Male,FALSE,25,Civil,78,64,86,71,82,68
3852,Sabbir,Chowdhury,sabbir.chowdhury.3852@gslingacademy.com,Male,FALSE,23,Lawyer,41,62,59,68,52,65
3853,Tanvir,Chowdhury,tanvir.chowdhury.3853@gslingacademy.com,Male,FALSE,19,Biotechnology,99,96,83,97,80,81
3854,Rahim,Khan,rahim.khan.3854@gslingacademy.com,Male,TRUE,20,Civil,66,67,65,63,57,72
3855,Nabil,Khan,nabil.khan.3855@gslingacademy.com,Male,FALSE,19,Engineer,100,75,93,96,74,79
3856,Hasan,Kabir,hasan.kabir.3856@gslingacademy.com,Male,FALSE,17,Lawyer,62,54,73,66,71,66
3857,Rahim,Khan,rahim.khan.3857@gslingacademy.com,Male,TRUE,11,Lawyer,77,76,61,60,75,78
3858,Sabbir,Chowdhury,sabbir.chowdhury.3858@gslingacademy.com,Male,FALSE,5,Civil,69,51,74,66,74,56
3859,Hasan,Hasan,hasan.hasan.3859@gslingacademy.com,Male,TRUE,30,Civil,84,76,100,95,86,88
3860,Sadia,Kabir,sadia.kabir.3860@gslingacademy.com,Female,FALSE,11,Biotechnology,79,71,71,75,84,88
3861,Shakil,Alam,shakil.alam.3861@gslingacademy.com,Male,FALSE,37,Biotechnology,91,85,87,86,66,78
3862,Mim,Uddin,mim.uddin.3862@gslingacademy.com,Female,TRUE,22,Biotechnology,50,53,72,43,57,52
3863,Tamanna,Khan,tamanna.khan.3863@gslingacademy.com,Female,FALSE,23,Biotechnology,83,65,79,76,89,95
3864,Anika,Chowdhury,anika.chowdhury.3864@gslingacademy.com,Female,TRUE,27,Civil,80,63,63,81,63,59
3865,Sabbir,Rahman,sabbir.rahman.3865@gslingacademy.com,Male,TRUE,16,Civil,100,86,88,100,87,75
3866,Tanvir,Ahmed,tanvir.ahmed.3866@gslingacademy.com,Male,FALSE,13,Civil,63,73,65,70,80,68
3867,Shakil,Kabir,shakil.kabir.3867@gslingacademy.com,Male,FALSE,25,Biotechnology,79,68,71,75,79,82
3868,Shakil,Chowdhury,shakil.chowdhury.3868@gslingacademy.com,Male,FALSE,22,Civil,42,59,62,62,53,55
3869,Nabil,Hasan,nabil.hasan.3869@gslingacademy.com,Male,TRUE,16,Civil,96,75,77,70,76,72
3870,Sumaiya,Islam,sumaiya.islam.3870@gslingacademy.com,Female,TRUE,11,Biotechnology,89,90,100,86,95,100
3871,Maliha,Uddin,maliha.uddin.3871@gslingacademy.com,Female,TRUE,18,Civil,83,79,78,67,84,86
3872,Anika,Rahman,anika.rahman.3872@gslingacademy.com,Female,TRUE,16,Biotechnology,61,57,66,75,62,59
3873,Maliha,Uddin,maliha.uddin.3873@gslingacademy.com,Female,TRUE,14,Biotechnology,66,62,88,73,70,74
3874,Sumaiya,Kabir,sumaiya.kabir.3874@gslingacademy.com,Female,FALSE,22,Lawyer,59,45,66,61,61,57
3875,Meherin,Khan,meherin.khan.3875@gslingacademy.com,Female,TRUE,15,Biotechnology,92,65,65,86,100,85
3876,Tamanna,Ahmed,tamanna.ahmed.3876@gslingacademy.com,Female,FALSE,12,Civil,78,93,86,68,80,82
3877,Ayesha,Islam,ayesha.islam.3877@gslingacademy.com,Female,FALSE,13,Civil,64,43,59,45,48,74
3878,Tamanna,Chowdhury,tamanna.chowdhury.3878@gslingacademy.com,Female,FALSE,34,Civil,71,67,75,62,78,87
3879,Farhan,Alam,farhan.alam.3879@gslingacademy.com,Male,TRUE,21,Lawyer,74,84,88,75,68,74
3880,Tanjim,Kabir,tanjim.kabir.3880@gslingacademy.com,Male,TRUE,5,Civil,80,76,67,84,72,76
3881,Sabbir,Hossain,sabbir.hossain.3881@gslingacademy.com,Male,TRUE,19,Engineer,100,76,99,90,84,89
3882,Farhan,Chowdhury,farhan.chowdhury.3882@gslingacademy.com,Male,TRUE,8,Lawyer,92,90,89,89,100,59
3883,Sadia,Islam,sadia.islam.3883@gslingacademy.com,Female,TRUE,13,Lawyer,69,51,88,72,58,82
3884,Nabil,Hossain,nabil.hossain.3884@gslingacademy.com,Male,FALSE,19,Biotechnology,71,80,82,76,69,81
3885,Ayesha,Khan,ayesha.khan.3885@gslingacademy.com,Female,TRUE,17,Lawyer,89,76,59,72,68,82
3886,Mim,Kabir,mim.kabir.3886@gslingacademy.com,Female,FALSE,20,Lawyer,81,80,74,82,72,91
3887,Fatima,Khan,fatima.khan.3887@gslingacademy.com,Female,TRUE,23,Doctor,70,67,78,90,100,65
3888,Shakil,Khan,shakil.khan.3888@gslingacademy.com,Male,FALSE,23,Civil,93,91,100,87,100,98
3889,Ayesha,Ahmed,ayesha.ahmed.3889@gslingacademy.com,Female,FALSE,19,Lawyer,60,50,76,56,60,64
3890,Tanvir,Kabir,tanvir.kabir.3890@gslingacademy.com,Male,FALSE,15,Lawyer,82,92,67,86,84,100
3891,Shakil,Kabir,shakil.kabir.3891@gslingacademy.com,Male,FALSE,23,Biotechnology,86,59,58,76,70,63
3892,Mim,Kabir,mim.kabir.3892@gslingacademy.com,Female,FALSE,18,Lawyer,73,78,69,86,67,72
3893,Ayesha,Hasan,ayesha.hasan.3893@gslingacademy.com,Female,FALSE,13,Lawyer,69,57,83,71,64,76
3894,Shakil,Hasan,shakil.hasan.3894@gslingacademy.com,Male,TRUE,23,Biotechnology,91,89,87,90,73,76
3895,Mim,Kabir,mim.kabir.3895@gslingacademy.com,Female,TRUE,19,Biotechnology,79,70,82,86,83,65
3896,Tanvir,Ahmed,tanvir.ahmed.3896@gslingacademy.com,Male,FALSE,24,Lawyer,49,69,55,64,53,56
3897,Mim,Rahman,mim.rahman.3897@gslingacademy.com,Female,TRUE,23,Civil,71,67,75,50,74,61
3898,Rahim,Chowdhury,rahim.chowdhury.3898@gslingacademy.com,Male,FALSE,12,Lawyer,91,70,100,86,80,85
3899,Sumaiya,Ahmed,sumaiya.ahmed.3899@gslingacademy.com,Female,FALSE,23,Lawyer,63,73,77,78,82,79
3900,Tanjim,Alam,tanjim.alam.3900@gslingacademy.com,Male,FALSE,18,Biotechnology,61,40,86,59,73,89
3901,Tanvir,Uddin,tanvir.uddin.3901@gslingacademy.com,Male,TRUE,22,Civil,84,72,97,68,78,81
3902,Nabil,Alam,nabil.alam.3902@gslingacademy.com,Male,TRUE,34,Biotechnology,55,69,81,79,81,62
3903,Tamanna,Rahman,tamanna.rahman.3903@gslingacademy.com,Female,FALSE,23,Civil,80,80,85,88,73,97
3904,Hasan,Kabir,hasan.kabir.3904@gslingacademy.com,Male,TRUE,20,Civil,86,86,74,79,96,77
3905,Hasan,Islam,hasan.islam.3905@gslingacademy.com,Male,TRUE,23,Civil,57,45,67,54,67,60
3906,Fahim,Alam,fahim.alam.3906@gslingacademy.com,Male,TRUE,27,Civil,86,82,72,77,74,81
3907,Tanjim,Islam,tanjim.islam.3907@gslingacademy.com,Male,FALSE,19,Biotechnology,71,62,57,68,67,57
3908,Maliha,Ahmed,maliha.ahmed.3908@gslingacademy.com,Female,TRUE,20,Doctor,90,79,78,100,92,100
3909,Sadia,Hossain,sadia.hossain.3909@gslingacademy.com,Female,TRUE,31,Biotechnology,73,77,80,67,74,73
3910,Farhan,Alam,farhan.alam.3910@gslingacademy.com,Male,FALSE,6,Civil,67,66,56,66,68,87
3911,Nusrat,Ahmed,nusrat.ahmed.3911@gslingacademy.com,Female,FALSE,17,Lawyer,100,89,75,92,84,67
3912,Anika,Islam,anika.islam.3912@gslingacademy.com,Female,FALSE,24,Lawyer,95,65,60,71,58,61
3913,Ayesha,Rahman,ayesha.rahman.3913@gslingacademy.com,Female,FALSE,11,Lawyer,81,81,78,74,100,86
3914,Tanvir,Hasan,tanvir.hasan.3914@gslingacademy.com,Male,FALSE,21,Lawyer,94,93,80,86,93,84
3915,Maliha,Khan,maliha.khan.3915@gslingacademy.com,Female,TRUE,17,Civil,63,69,85,76,85,74
3916,Fatima,Hasan,fatima.hasan.3916@gslingacademy.com,Female,FALSE,13,Engineer,91,99,90,93,85,100
3917,Rahim,Ahmed,rahim.ahmed.3917@gslingacademy.com,Male,TRUE,18,Biotechnology,52,47,83,72,60,61
3918,Farhan,Rahman,farhan.rahman.3918@gslingacademy.com,Male,FALSE,17,Civil,82,78,63,89,85,72
3919,Tanvir,Ahmed,tanvir.ahmed.3919@gslingacademy.com,Male,TRUE,13,Biotechnology,82,64,64,66,65,68
3920,Fahim,Ahmed,fahim.ahmed.3920@gslingacademy.com,Male,TRUE,10,Civil,87,56,85,79,68,71
3921,Tanjim,Uddin,tanjim.uddin.3921@gslingacademy.com,Male,FALSE,5,Civil,99,91,78,87,92,52
3922,Hasan,Khan,hasan.khan.3922@gslingacademy.com,Male,TRUE,27,Lawyer,54,43,58,57,58,63
3923,Meherin,Hasan,meherin.hasan.3923@gslingacademy.com,Female,TRUE,24,Doctor,99,74,95,94,100,92
3924,Rahim,Ahmed,rahim.ahmed.3924@gslingacademy.com,Male,FALSE,36,Engineer,100,84,96,100,84,90
3925,Anika,Kabir,anika.kabir.3925@gslingacademy.com,Female,FALSE,20,Biotechnology,76,62,60,67,81,60
3926,Mim,Khan,mim.khan.3926@gslingacademy.com,Female,TRUE,26,Lawyer,54,88,73,63,59,47
3927,Maliha,Khan,maliha.khan.3927@gslingacademy.com,Female,TRUE,18,Civil,73,63,74,69,64,71
3928,Farhan,Islam,farhan.islam.3928@gslingacademy.com,Male,TRUE,30,Biotechnology,59,73,81,82,62,61
3929,Shakil,Hasan,shakil.hasan.3929@gslingacademy.com,Male,FALSE,15,Civil,77,74,53,64,56,54
3930,Tanvir,Hossain,tanvir.hossain.3930@gslingacademy.com,Male,FALSE,20,Civil,74,62,71,46,80,69
3931,Rahim,Khan,rahim.khan.3931@gslingacademy.com,Male,FALSE,24,Lawyer,74,72,65,84,84,66
3932,Tanvir,Kabir,tanvir.kabir.3932@gslingacademy.com,Male,TRUE,20,Lawyer,58,68,68,49,74,78
3933,Shakil,Rahman,shakil.rahman.3933@gslingacademy.com,Male,TRUE,16,Civil,75,80,74,81,82,85
3934,Rahim,Khan,rahim.khan.3934@gslingacademy.com,Male,FALSE,17,Lawyer,79,67,100,79,80,76
3935,Tanjim,Alam,tanjim.alam.3935@gslingacademy.com,Male,TRUE,10,Civil,76,86,75,69,91,56
3936,Mim,Chowdhury,mim.chowdhury.3936@gslingacademy.com,Female,TRUE,28,Civil,80,59,68,56,74,91
3937,Tanjim,Islam,tanjim.islam.3937@gslingacademy.com,Male,TRUE,19,Doctor,100,73,98,100,100,83
3938,Tamanna,Uddin,tamanna.uddin.3938@gslingacademy.com,Female,TRUE,14,Biotechnology,72,60,68,86,74,59
3939,Mim,Hasan,mim.hasan.3939@gslingacademy.com,Female,FALSE,25,Biotechnology,85,54,70,70,73,78
3940,Tanvir,Islam,tanvir.islam.3940@gslingacademy.com,Male,TRUE,14,Biotechnology,97,84,90,87,81,71
3941,Nabil,Rahman,nabil.rahman.3941@gslingacademy.com,Male,TRUE,18,Civil,79,79,66,100,80,88
3942,Tanjim,Islam,tanjim.islam.3942@gslingacademy.com,Male,TRUE,28,Biotechnology,87,61,69,80,73,75
3943,Sumaiya,Uddin,sumaiya.uddin.3943@gslingacademy.com,Female,FALSE,14,Civil,65,74,78,81,82,75
3944,Ayesha,Chowdhury,ayesha.chowdhury.3944@gslingacademy.com,Female,TRUE,32,Biotechnology,73,81,87,76,74,82
3945,Sabbir,Khan,sabbir.khan.3945@gslingacademy.com,Male,TRUE,25,Lawyer,88,76,81,68,73,76
3946,Tanjim,Rahman,tanjim.rahman.3946@gslingacademy.com,Male,FALSE,18,Biotechnology,76,82,82,74,66,95
3947,Farhan,Khan,farhan.khan.3947@gslingacademy.com,Male,TRUE,24,Biotechnology,90,70,59,64,78,100
3948,Rafi,Chowdhury,rafi.chowdhury.3948@gslingacademy.com,Male,FALSE,25,Civil,72,88,89,90,77,92
3949,Maliha,Rahman,maliha.rahman.3949@gslingacademy.com,Female,TRUE,24,Biotechnology,55,79,65,76,68,76
3950,Tanvir,Islam,tanvir.islam.3950@gslingacademy.com,Male,TRUE,18,Civil,72,57,60,78,73,75
3951,Shakil,Ahmed,shakil.ahmed.3951@gslingacademy.com,Male,TRUE,13,Lawyer,92,60,98,82,89,76
3952,Hasan,Hossain,hasan.hossain.3952@gslingacademy.com,Male,TRUE,12,Biotechnology,59,63,64,89,85,70
3953,Shakil,Khan,shakil.khan.3953@gslingacademy.com,Male,FALSE,11,Biotechnology,63,70,78,58,76,60
3954,Tamanna,Khan,tamanna.khan.3954@gslingacademy.com,Female,TRUE,28,Biotechnology,68,64,67,82,63,57
3955,Nabil,Rahman,nabil.rahman.3955@gslingacademy.com,Male,TRUE,40,Lawyer,84,81,68,80,72,71
3956,Fahim,Kabir,fahim.kabir.3956@gslingacademy.com,Male,FALSE,26,Lawyer,50,39,81,56,67,47
3957,Meherin,Rahman,meherin.rahman.3957@gslingacademy.com,Female,TRUE,34,Lawyer,75,56,70,68,74,71
3958,Mim,Rahman,mim.rahman.3958@gslingacademy.com,Female,FALSE,34,Civil,66,58,86,73,51,74
3959,Tamanna,Islam,tamanna.islam.3959@gslingacademy.com,Female,TRUE,22,Biotechnology,88,82,70,85,69,79
3960,Shakil,Chowdhury,shakil.chowdhury.3960@gslingacademy.com,Male,TRUE,31,Biotechnology,80,60,64,84,75,75
3961,Rahim,Chowdhury,rahim.chowdhury.3961@gslingacademy.com,Male,TRUE,7,Civil,56,46,50,56,64,38
3962,Maliha,Islam,maliha.islam.3962@gslingacademy.com,Female,TRUE,14,Biotechnology,87,74,75,66,67,80
3963,Rahim,Uddin,rahim.uddin.3963@gslingacademy.com,Male,TRUE,29,Lawyer,84,76,75,92,74,78
3964,Rafi,Rahman,rafi.rahman.3964@gslingacademy.com,Male,FALSE,15,Biotechnology,71,66,57,49,63,72
3965,Rahim,Islam,rahim.islam.3965@gslingacademy.com,Male,TRUE,15,Civil,91,75,66,77,90,60
3966,Rahim,Chowdhury,rahim.chowdhury.3966@gslingacademy.com,Male,TRUE,22,Lawyer,64,80,75,75,74,77
3967,Anika,Ahmed,anika.ahmed.3967@gslingacademy.com,Female,TRUE,7,Doctor,100,94,100,100,95,99
3968,Meherin,Uddin,meherin.uddin.3968@gslingacademy.com,Female,FALSE,47,Civil,87,73,72,76,66,72
3969,Anika,Ahmed,anika.ahmed.3969@gslingacademy.com,Female,TRUE,20,Civil,75,74,86,63,54,89
3970,Sumaiya,Chowdhury,sumaiya.chowdhury.3970@gslingacademy.com,Female,FALSE,18,Doctor,77,98,84,90,100,83
3971,Tamanna,Ahmed,tamanna.ahmed.3971@gslingacademy.com,Female,FALSE,12,Civil,71,80,67,63,94,67
3972,Maliha,Ahmed,maliha.ahmed.3972@gslingacademy.com,Female,FALSE,16,Civil,71,62,71,72,61,76
3973,Nusrat,Hossain,nusrat.hossain.3973@gslingacademy.com,Female,TRUE,15,Biotechnology,72,60,63,69,82,82
3974,Rahim,Islam,rahim.islam.3974@gslingacademy.com,Male,FALSE,9,Doctor,88,75,94,92,95,100
3975,Rafi,Alam,rafi.alam.3975@gslingacademy.com,Male,TRUE,19,Civil,77,64,60,76,87,84
3976,Nusrat,Khan,nusrat.khan.3976@gslingacademy.com,Female,FALSE,15,Lawyer,78,56,56,58,68,66
3977,Fahim,Chowdhury,fahim.chowdhury.3977@gslingacademy.com,Male,FALSE,19,Lawyer,83,57,69,76,68,48
3978,Rafi,Rahman,rafi.rahman.3978@gslingacademy.com,Male,TRUE,18,Civil,76,70,99,76,74,88
3979,Sadia,Kabir,sadia.kabir.3979@gslingacademy.com,Female,TRUE,26,Civil,73,55,61,82,62,67
3980,Tanjim,Uddin,tanjim.uddin.3980@gslingacademy.com,Male,TRUE,22,Biotechnology,58,44,63,58,69,83
3981,Mim,Alam,mim.alam.3981@gslingacademy.com,Female,FALSE,32,Lawyer,100,83,69,87,80,61
3982,Farhan,Hossain,farhan.hossain.3982@gslingacademy.com,Male,TRUE,20,Biotechnology,60,78,74,68,56,61
3983,Maliha,Rahman,maliha.rahman.3983@gslingacademy.com,Female,FALSE,16,Lawyer,87,65,90,86,89,80
3984,Shakil,Hossain,shakil.hossain.3984@gslingacademy.com,Male,TRUE,15,Civil,76,70,78,98,88,80
3985,Ayesha,Kabir,ayesha.kabir.3985@gslingacademy.com,Female,TRUE,28,Biotechnology,81,63,74,65,78,74
3986,Farhan,Hossain,farhan.hossain.3986@gslingacademy.com,Male,TRUE,14,Lawyer,73,69,83,85,69,70
3987,Tanvir,Chowdhury,tanvir.chowdhury.3987@gslingacademy.com,Male,FALSE,13,Biotechnology,71,54,36,51,72,48
3988,Meherin,Ahmed,meherin.ahmed.3988@gslingacademy.com,Female,FALSE,20,Civil,56,64,67,81,71,80
3989,Anika,Islam,anika.islam.3989@gslingacademy.com,Female,FALSE,16,Biotechnology,84,76,55,55,86,47
3990,Tamanna,Hasan,tamanna.hasan.3990@gslingacademy.com,Female,FALSE,13,Civil,63,61,69,59,68,66
3991,Nusrat,Kabir,nusrat.kabir.3991@gslingacademy.com,Female,FALSE,16,Lawyer,67,53,39,68,70,49
3992,Mim,Hasan,mim.hasan.3992@gslingacademy.com,Female,FALSE,11,Civil,72,79,68,81,81,93
3993,Mim,Uddin,mim.uddin.3993@gslingacademy.com,Female,TRUE,14,Civil,77,87,45,90,78,89
3994,Nusrat,Hossain,nusrat.hossain.3994@gslingacademy.com,Female,TRUE,22,Lawyer,88,79,86,78,69,62
3995,Nabil,Hossain,nabil.hossain.3995@gslingacademy.com,Male,TRUE,19,Civil,70,49,54,56,76,77
3996,Rahim,Kabir,rahim.kabir.3996@gslingacademy.com,Male,FALSE,9,Biotechnology,83,74,88,62,78,88
3997,Nabil,Khan,nabil.khan.3997@gslingacademy.com,Male,TRUE,21,Civil,66,59,64,48,64,81
3998,Tamanna,Alam,tamanna.alam.3998@gslingacademy.com,Female,FALSE,10,Civil,66,68,70,75,74,55
3999,Anika,Khan,anika.khan.3999@gslingacademy.com,Female,TRUE,21,Lawyer,100,72,94,80,66,87
