id,first_name,last_name,email,gender,extracurricular_activities,weekly_self_study_hours,career_aspiration,math_score,history_score,physics_score,chemistry_score,biology_score,english_score
3568,Meherin,Uddin,meherin,Female,TRUE,28,Lawyer,80,89,93,80,91,88
3569,Ayesha,Uddin,ayesha,Female,FALSE,31,Civil,90,83,90,90,97,89
3570,Sabbir,Khan,sabbir,Male,FALSE,45,Doctor,80,89,86,98,94,80
3571,Farhan,Hasan,farhan,Male,TRUE,44,Biotechnology,80,84,97,90,80,80
3572,Hasan,Kabir,hasan,Male,TRUE,30,Civil,98,80,85,96,98,87
3573,Rahim,Alam,rahim,Male,TRUE,48,Biomedical,95,80,98,97,84,75
3574,Sumaiya,Chowdhury,sumaiya,Female,FALSE,39,Civil,90,80,81,74,86,93
3575,Mim,Chowdhury,mim,Female,FALSE,36,Lawyer,96,90,87,95,90,80
3576,Tanjim,Uddin,tanjim,Male,TRUE,44,Biotechnology,85,88,89,96,97,82
3577,Nabil,Kabir,nabil,Male,TRUE,43,Biomedical,87,80,90,97,92,83
3578,Nabil,Uddin,nabil,Male,FALSE,32,Software Engineering,97,80,97,87,84,94
3579,Fatima,Hasan,fatima,Female,FALSE,35,Civil,98,73,86,92,95,82
3580,Nusrat,Khan,nusrat,Female,FALSE,57,Doctor,92,85,74,72,84,76
3581,Hasan,Alam,hasan,Male,FALSE,30,Lawyer,89,90,85,96,90,87
3582,Mim,Hasan,mim,Female,TRUE,51,Biomedical,87,78,93,98,87,87
3583,Sabbir,Alam,sabbir,Male,FALSE,26,Civil,91,80,84,95,96,80
3584,Shakil,Alam,shakil,Male,FALSE,44,Biotechnology,93,80,57,65,76,66
3585,Shakil,Ahmed,shakil,Male,TRUE,32,Civil,95,76,84,90,95,84
3586,Sadia,Hasan,sadia,Female,TRUE,32,Software Engineering,95,77,70,98,80,80
3587,Sabbir,Kabir,sabbir,Male,TRUE,30,Lawyer,84,90,97,65,87,85
3588,Shakil,Ahmed,shakil,Male,TRUE,45,Doctor,95,80,90,65,97,89
3589,Nabil,Islam,nabil,Male,TRUE,48,Biotechnology,86,80,73,65,98,87
3590,Shakil,Ahmed,shakil,Male,FALSE,51,Doctor,93,80,90,91,95,85
3591,Mim,Hasan,mim,Female,FALSE,40,Biomedical,86,78,90,96,93,80
3592,Nusrat,Kabir,nusrat,Female,FALSE,42,Biomedical,87,78,85,96,95,87
3593,Farhan,Uddin,farhan,Male,TRUE,28,Civil,91,80,93,98,87,87
3594,Farhan,Ahmed,farhan,Male,FALSE,34,Biotechnology,93,80,84,95,87,80
3595,Fahim,Chowdhury,fahim,Male,FALSE,26,Civil,95,76,90,82,88,85
3596,Sabbir,Chowdhury,sabbir,Male,TRUE,32,Software Engineering,95,77,90,87,85,81
3597,Rahim,Chowdhury,rahim,Male,TRUE,30,Lawyer,84,90,91,88,80,85
3598,Rahim,Kabir,rahim,Male,TRUE,55,Doctor,95,80,90,96,96,86
3599,Rafi,Rahman,rafi,Male,FALSE,38,Biotechnology,86,80,82,95,90,89
3600,Hasan,Alam,hasan,Male,TRUE,55,Doctor,93,80,90,91,96,85
3601,Anika,Chowdhury,anika,Female,TRUE,50,Biomedical,86,78,90,96,97,80
3602,Fatima,Alam,fatima,Female,TRUE,37,Lawyer,80,82,96,77,80,78
3603,Ayesha,Khan,ayesha,Female,TRUE,44,Biotechnology,83,78,92,99,90,91
3604,Farhan,Khan,farhan,Male,FALSE,32,Civil,97,80,96,85,80,73
3605,Anika,Khan,anika,Female,TRUE,38,Software Engineering,93,80,85,90,86,88
3606,Tanvir,Chowdhury,tanvir,Male,FALSE,30,Civil,95,80,90,95,84,85
3607,Shakil,Khan,shakil,Male,TRUE,45,Doctor,90,83,95,97,98,82
3608,Sabbir,Khan,sabbir,Male,FALSE,55,Biotechnology,85,80,80,95,95,84
3609,Nusrat,Rahman,nusrat,Female,TRUE,48,Doctor,88,80,93,94,95,87
3610,Rafi,Alam,rafi,Male,FALSE,38,Biotechnology,98,93,94,87,90,81
3611,Tamanna,Rahman,tamanna,Female,TRUE,47,Doctor,93,80,90,91,95,85
3612,Sabbir,Hossain,sabbir,Male,TRUE,55,Biomedical,86,78,90,96,96,80
3613,Rafi,Khan,rafi,Male,TRUE,31,Lawyer,80,82,96,77,80,78
3614,Ayesha,Uddin,ayesha,Female,FALSE,29,Software Engineering,83,78,92,99,80,91
3615,Nabil,Ahmed,nabil,Male,FALSE,27,Civil,97,80,96,85,88,73
3616,Shakil,Alam,shakil,Male,FALSE,28,Lawyer,80,97,76,68,80,90
3617,Hasan,Alam,hasan,Male,FALSE,44,Biotechnology,87,67,73,92,95,74
3618,Meherin,Chowdhury,meherin,Female,TRUE,31,Software Engineering,90,83,88,84,91,85
3619,Rahim,Alam,rahim,Male,TRUE,56,Doctor,90,72,75,96,95,74
3620,Ayesha,Chowdhury,ayesha,Female,TRUE,28,Software Engineering,90,74,93,90,88,87
3621,Fatima,Khan,fatima,Female,TRUE,28,Civil,91,80,94,79,86,82
3622,Tamanna,Uddin,tamanna,Female,FALSE,44,Biomedical,78,68,79,89,97,81
3623,Maliha,Khan,maliha,Female,TRUE,32,Lawyer,68,82,79,83,80,90
3624,Fatima,Khan,fatima,Female,TRUE,27,Software Engineering,88,77,82,87,80,79
3625,Ayesha,Islam,ayesha,Female,FALSE,31,Civil,97,65,93,85,88,80
3626,Sabbir,Rahman,sabbir,Male,FALSE,23,Lawyer,87,93,78,80,80,89
3627,Ayesha,Khan,ayesha,Female,TRUE,30,Civil,90,96,87,83,80,87
3628,Fatima,Islam,fatima,Female,TRUE,30,Lawyer,78,95,85,80,88,90
3629,Nusrat,Khan,nusrat,Female,FALSE,44,Doctor,83,78,78,90,90,84
3630,Nabil,Kabir,nabil,Male,TRUE,48,Biotechnology,84,82,80,90,96,79
3631,Farhan,Hossain,farhan,Male,TRUE,30,Lawyer,80,82,89,92,80,82
3632,Tanvir,Ahmed,tanvir,Male,FALSE,22,Civil,90,66,87,90,80,80
3633,Anika,Alam,anika,Female,FALSE,44,Doctor,87,80,92,94,96,80
3634,Meherin,Hossain,meherin,Female,TRUE,34,Software Engineering,90,95,90,93,80,88
3635,Anika,Alam,anika,Female,FALSE,35,Lawyer,87,90,86,78,88,90
3636,Maliha,Islam,maliha,Female,TRUE,29,Civil,90,80,95,80,88,86
3637,Anika,Chowdhury,anika,Female,FALSE,27,Software Engineering,95,81,90,94,80,80
3638,Meherin,Ahmed,meherin,Female,TRUE,24,Civil,95,78,93,87,80,82
3639,Tanvir,Uddin,tanvir,Male,TRUE,45,Biomedical,86,76,88,90,90,97
3640,Hasan,Islam,hasan,Male,TRUE,44,Biotechnology,94,73,86,94,96,91
3641,Sabbir,Islam,sabbir,Male,TRUE,56,Doctor,90,75,91,97,98,88
3642,Sumaiya,Islam,sumaiya,Female,TRUE,45,Biotechnology,86,78,85,89,96,85
3643,Tanjim,Chowdhury,tanjim,Male,FALSE,44,Biomedical,80,74,80,90,98,78
3644,Fatima,Khan,fatima,Female,TRUE,26,Software Engineering,88,86,80,77,89,80
3645,Nabil,Ahmed,nabil,Male,TRUE,32,Lawyer,89,87,80,83,86,85
3646,Tanjim,Ahmed,tanjim,Male,FALSE,45,Doctor,97,93,96,95,96,95
3647,Farhan,Ahmed,farhan,Male,TRUE,55,Biotechnology,85,80,80,95,98,80
3648,Fatima,Ahmed,fatima,Female,FALSE,30,Lawyer,80,89,80,80,86,90
3649,Anika,Hossain,anika,Female,FALSE,28,Civil,90,83,93,80,80,88
3650,Tanvir,Rahman,tanvir,Male,TRUE,55,Doctor,80,89,90,90,96,89
3651,Sumaiya,Kabir,sumaiya,Female,FALSE,43,Biotechnology,80,84,86,98,98,80
3652,Meherin,Islam,meherin,Female,FALSE,30,Civil,98,80,97,90,80,80
3653,Ayesha,Rahman,ayesha,Female,TRUE,45,Biomedical,95,80,85,96,98,87
3654,Nusrat,Rahman,nusrat,Female,FALSE,37,Civil,90,80,98,97,90,75
3655,Sabbir,Hossain,sabbir,Male,FALSE,29,Lawyer,96,90,81,74,80,93
3656,Sumaiya,Chowdhury,sumaiya,Female,TRUE,44,Biotechnology,85,88,87,95,90,80
3657,Shakil,Hasan,shakil,Male,TRUE,56,Biomedical,87,80,89,96,95,82
3658,Rafi,Islam,rafi,Male,FALSE,29,Software Engineering,97,80,90,97,85,83
3659,Rafi,Kabir,rafi,Male,TRUE,34,Civil,98,73,97,87,89,94
3660,Tanvir,Ahmed,tanvir,Male,FALSE,58,Doctor,92,85,86,92,96,82
3661,Fatima,Hossain,fatima,Female,TRUE,35,Lawyer,89,90,74,72,98,76
3662,Mim,Rahman,mim,Female,TRUE,55,Biomedical,87,78,85,96,90,87
3663,Mim,Ahmed,mim,Female,TRUE,14,Civil,91,80,93,98,80,87
3664,Nabil,Khan,nabil,Male,FALSE,34,Biotechnology,93,80,84,95,95,80
3665,Rahim,Hossain,rahim,Male,FALSE,28,Civil,95,76,90,82,91,85
3666,Mim,Uddin,mim,Female,TRUE,23,Civil,95,77,89,87,80,81
3667,Farhan,Hasan,farhan,Male,FALSE,27,Lawyer,84,90,91,88,80,85
3668,Fahim,Islam,fahim,Male,FALSE,47,Doctor,95,80,86,96,95,86
3669,Fahim,Islam,fahim,Male,TRUE,45,Biotechnology,86,80,82,95,97,89
3670,Sabbir,Hossain,sabbir,Male,FALSE,44,Doctor,93,80,90,91,98,85
3671,Mim,Hossain,mim,Female,TRUE,43,Biomedical,86,78,90,96,94,80
3672,Nabil,Islam,nabil,Male,TRUE,23,Software Engineering,95,77,90,87,80,81
3673,Mim,Alam,mim,Female,FALSE,27,Lawyer,84,90,91,88,80,85
3674,Tanvir,Hossain,tanvir,Male,FALSE,44,Doctor,95,80,90,96,97,86
3675,Hasan,Rahman,hasan,Male,TRUE,55,Biotechnology,86,80,82,95,96,89
3676,Sadia,Khan,sadia,Female,TRUE,44,Doctor,93,80,90,91,95,85
3677,Ayesha,Khan,ayesha,Female,TRUE,37,Lawyer,90,90,88,90,90,84
3678,Fatima,Uddin,fatima,Female,TRUE,28,Civil,95,76,90,82,91,85
3679,Mim,Alam,mim,Female,FALSE,23,Civil,95,77,89,87,80,81
3680,Tanvir,Chowdhury,tanvir,Male,TRUE,27,Lawyer,84,90,91,88,80,85
3681,Sadia,Ahmed,sadia,Female,FALSE,47,Doctor,95,80,86,96,95,86
3682,Maliha,Uddin,maliha,Female,TRUE,45,Biotechnology,86,80,82,95,97,89
3683,Sabbir,Kabir,sabbir,Male,TRUE,44,Doctor,93,80,90,91,98,85
3684,Sadia,Kabir,sadia,Female,TRUE,43,Biomedical,86,78,90,96,94,80
3685,Hasan,Ahmed,hasan,Male,TRUE,23,Software Engineering,95,77,90,87,80,81
3686,Anika,Kabir,anika,Female,TRUE,27,Lawyer,84,90,91,88,80,85
3687,Farhan,Islam,farhan,Male,TRUE,44,Doctor,95,80,90,96,97,86
3688,Mim,Islam,mim,Female,TRUE,55,Biotechnology,86,80,82,95,96,89
3689,Tanjim,Hasan,tanjim,Male,FALSE,44,Doctor,93,80,90,91,95,85
3690,Rahim,Islam,rahim,Male,TRUE,28,Software Engineering,90,74,93,90,88,87
3691,Meherin,Alam,meherin,Female,FALSE,28,Civil,91,80,94,79,86,82
3692,Rafi,Ahmed,rafi,Male,FALSE,44,Biomedical,78,68,79,89,97,81
3693,Tanvir,Hossain,tanvir,Male,FALSE,32,Lawyer,68,82,79,83,80,90
3694,Nabil,Islam,nabil,Male,FALSE,27,Software Engineering,88,77,82,87,80,79
3695,Shakil,Hasan,shakil,Male,TRUE,31,Civil,97,65,93,85,88,80
3696,Meherin,Kabir,meherin,Female,FALSE,23,Lawyer,87,93,78,80,80,89
3697,Sumaiya,Hossain,sumaiya,Female,TRUE,30,Civil,90,96,87,83,80,87
3698,Maliha,Alam,maliha,Female,FALSE,30,Lawyer,78,95,85,80,88,90
3699,Rafi,Alam,rafi,Male,TRUE,44,Doctor,83,78,78,90,90,84
3700,Anika,Uddin,anika,Female,TRUE,48,Biotechnology,84,82,80,90,96,79
3701,Sabbir,Ahmed,sabbir,Male,FALSE,30,Lawyer,80,82,89,92,80,82
3702,Fahim,Khan,fahim,Male,FALSE,30,Lawyer,84,90,97,65,87,85
3703,Fahim,Hossain,fahim,Male,TRUE,45,Doctor,95,80,90,65,97,89
3704,Tanjim,Alam,tanjim,Male,FALSE,48,Biotechnology,86,80,73,65,98,87
3705,Sadia,Uddin,sadia,Female,TRUE,51,Doctor,93,80,90,91,95,85
3706,Sumaiya,Hossain,sumaiya,Female,FALSE,40,Biomedical,86,78,90,96,93,80
3707,Tanjim,Hasan,tanjim,Male,TRUE,42,Biomedical,87,78,85,96,95,87
3708,Ayesha,Alam,ayesha,Female,TRUE,28,Civil,91,80,93,98,87,87
3709,Fatima,Rahman,fatima,Female,TRUE,34,Biotechnology,93,80,84,95,87,80
3710,Mim,Khan,mim,Female,TRUE,26,Civil,95,76,90,82,88,85
3711,Fatima,Rahman,fatima,Female,FALSE,32,Software Engineering,95,77,90,87,85,81
3712,Ayesha,Kabir,ayesha,Female,TRUE,30,Lawyer,84,90,91,88,80,85
3713,Rafi,Kabir,rafi,Male,TRUE,55,Doctor,95,80,90,96,96,86
3714,Tamanna,Ahmed,tamanna,Female,FALSE,38,Biotechnology,86,80,82,95,90,89
3715,Maliha,Hasan,maliha,Female,FALSE,55,Doctor,93,80,90,91,96,85
3716,Rahim,Chowdhury,rahim,Male,FALSE,50,Biomedical,86,78,90,96,97,80
3717,Farhan,Hossain,farhan,Male,TRUE,37,Biomedical,91,80,89,92,91,85
3718,Meherin,Chowdhury,meherin,Female,FALSE,37,Civil,91,72,90,90,93,85
3719,Tanjim,Khan,tanjim,Male,FALSE,37,Lawyer,80,90,89,85,91,80
3720,Tanjim,Uddin,tanjim,Male,TRUE,45,Doctor,90,72,93,90,85,87
3721,Anika,Uddin,anika,Female,TRUE,31,Software Engineering,90,74,94,79,88,82
3722,Fatima,Hasan,fatima,Female,FALSE,28,Civil,91,80,79,89,96,81
3723,Farhan,Kabir,farhan,Male,TRUE,44,Biomedical,78,80,79,83,76,90
3724,Meherin,Hossain,meherin,Female,FALSE,22,Lawyer,68,82,82,87,80,79
3725,Rahim,Islam,rahim,Male,FALSE,34,Software Engineering,88,77,93,85,83,80
3726,Sadia,Islam,sadia,Female,FALSE,31,Civil,97,83,78,80,77,89
3727,Nabil,Kabir,nabil,Male,FALSE,37,Lawyer,87,93,87,83,81,87
3728,Ayesha,Chowdhury,ayesha,Female,TRUE,30,Civil,90,96,85,30,78,90
3729,Hasan,Hasan,hasan,Male,TRUE,30,Lawyer,78,95,78,90,96,84
3730,Ayesha,Kabir,ayesha,Female,TRUE,55,Doctor,83,78,80,90,88,79
3731,Fatima,Islam,fatima,Female,TRUE,59,Biotechnology,87,80,95,95,93,86
3732,Rahim,Uddin,rahim,Male,FALSE,32,Lawyer,80,97,76,80,87,90
3733,Fahim,Kabir,fahim,Male,FALSE,34,Biotechnology,87,80,88,84,80,85
3734,Tanvir,Uddin,tanvir,Male,FALSE,27,Software Engineering,90,83,75,96,90,74
3735,Tamanna,Alam,tamanna,Female,FALSE,45,Doctor,90,72,93,90,85,87
3736,Ayesha,Ahmed,ayesha,Female,FALSE,31,Software Engineering,90,74,94,79,88,82
3737,Rafi,Uddin,rafi,Male,FALSE,28,Civil,91,80,79,89,96,81
3738,Hasan,Hossain,hasan,Male,FALSE,44,Biomedical,78,80,79,83,76,90
3739,Sadia,Alam,sadia,Female,FALSE,22,Lawyer,68,82,82,87,80,79
3740,Meherin,Ahmed,meherin,Female,FALSE,34,Software Engineering,88,77,93,85,83,80
3741,Sumaiya,Ahmed,sumaiya,Female,FALSE,31,Civil,97,83,78,80,77,89
3742,Tamanna,Hasan,tamanna,Female,FALSE,37,Lawyer,87,93,87,83,81,87
3743,Sadia,Ahmed,sadia,Female,FALSE,30,Civil,90,96,85,30,78,90
3744,Tamanna,Rahman,tamanna,Female,TRUE,30,Lawyer,78,95,78,90,96,84
3745,Sumaiya,Rahman,sumaiya,Female,FALSE,55,Doctor,83,78,80,90,88,79
3746,Meherin,Khan,meherin,Female,TRUE,45,Biotechnology,84,82,89,92,81,82
3747,Tamanna,Hossain,tamanna,Female,TRUE,34,Lawyer,80,82,87,90,85,80
3748,Tamanna,Alam,tamanna,Female,FALSE,32,Civil,90,66,89,80,90,78
3749,Hasan,Ahmed,hasan,Male,FALSE,55,Doctor,87,78,76,80,84,77
3750,Shakil,Chowdhury,shakil,Male,TRUE,37,Civil,90,88,79,70,81,78
3751,Sumaiya,Hasan,sumaiya,Female,FALSE,30,Lawyer,75,98,78,85,90,83
3752,Maliha,Islam,maliha,Female,FALSE,52,Doctor,84,87,94,93,90,72
3753,Fahim,Ahmed,fahim,Male,TRUE,44,Biomedical,83,70,87,95,90,80
3754,Rafi,Chowdhury,rafi,Male,FALSE,55,Biotechnology,84,84,85,78,92,98
3755,Sadia,Uddin,sadia,Female,FALSE,32,Lawyer,75,87,73,93,78,80
3756,Hasan,Uddin,hasan,Male,TRUE,30,Lawyer,82,87,87,88,89,70
3757,Sabbir,Alam,sabbir,Male,FALSE,52,Biomedical,80,89,90,80,82,80
3758,Anika,Uddin,anika,Female,TRUE,37,Software Engineering,90,78,90,87,78,79
3759,Tanvir,Khan,tanvir,Male,FALSE,32,Civil,90,78,91,97,95,88
3760,Ayesha,Hossain,ayesha,Female,TRUE,54,Doctor,90,75,85,89,90,85
3761,Maliha,Khan,maliha,Female,FALSE,54,Biotechnology,86,78,80,90,97,78
3762,Shakil,Chowdhury,shakil,Male,TRUE,58,Biomedical,80,74,80,77,82,80
3763,Farhan,Uddin,farhan,Male,FALSE,39,Software Engineering,88,86,80,83,82,85
3764,Sabbir,Kabir,sabbir,Male,FALSE,30,Lawyer,89,87,96,95,94,95
3765,Mim,Islam,mim,Female,TRUE,67,Doctor,97,93,80,95,97,80
3766,Sadia,Kabir,sadia,Female,TRUE,43,Biotechnology,85,80,80,80,86,90
3767,Maliha,Uddin,maliha,Female,FALSE,28,Lawyer,80,89,93,80,91,88
3768,Tanvir,Uddin,tanvir,Male,TRUE,31,Civil,90,83,90,90,97,89
3769,Maliha,Kabir,maliha,Female,TRUE,45,Doctor,80,89,86,98,94,80
3770,Fahim,Hossain,fahim,Male,FALSE,44,Biotechnology,80,84,97,90,80,80
3771,Anika,Kabir,anika,Female,TRUE,30,Civil,98,80,85,96,98,87
3772,Tanvir,Chowdhury,tanvir,Male,TRUE,48,Biomedical,95,80,98,97,84,75
3773,Sabbir,Hossain,sabbir,Male,FALSE,39,Civil,90,80,81,74,86,93
3774,Sabbir,Hasan,sabbir,Male,TRUE,36,Lawyer,96,90,87,95,90,80
3775,Rafi,Khan,rafi,Male,TRUE,44,Biotechnology,85,88,89,96,97,82
3776,Farhan,Uddin,farhan,Male,FALSE,43,Biomedical,87,80,90,97,92,83
3777,Tanvir,Hasan,tanvir,Male,TRUE,32,Software Engineering,97,80,97,87,84,94
3778,Tanvir,Alam,tanvir,Male,TRUE,35,Civil,98,73,86,92,95,82
3779,Rafi,Kabir,rafi,Male,TRUE,57,Doctor,92,85,74,72,84,76
3780,Fahim,Alam,fahim,Male,FALSE,30,Lawyer,89,90,85,96,90,87
3781,Rafi,Alam,rafi,Male,FALSE,51,Biomedical,87,78,93,98,87,87
3782,Rafi,Ahmed,rafi,Male,TRUE,26,Civil,91,80,84,95,96,80
3783,Fahim,Hasan,fahim,Male,FALSE,44,Biotechnology,93,80,57,65,76,66
3784,Fahim,Kabir,fahim,Male,FALSE,32,Civil,95,76,84,90,95,84
3785,Maliha,Kabir,maliha,Female,FALSE,32,Software Engineering,95,77,70,98,80,80
3786,Ayesha,Uddin,ayesha,Female,FALSE,30,Lawyer,84,90,97,65,87,85
3787,Sabbir,Alam,sabbir,Male,TRUE,45,Doctor,95,80,90,65,97,89
3788,Sadia,Chowdhury,sadia,Female,FALSE,48,Biotechnology,86,80,73,65,98,87
3789,Rahim,Chowdhury,rahim,Male,FALSE,51,Doctor,93,80,90,91,95,85
3790,Sadia,Islam,sadia,Female,FALSE,40,Biomedical,86,78,90,96,93,80
3791,Rahim,Ahmed,rahim,Male,FALSE,42,Biomedical,87,78,85,96,95,87
3792,Mim,Khan,mim,Female,TRUE,28,Civil,91,80,93,98,87,87
3793,Anika,Khan,anika,Female,FALSE,34,Biotechnology,93,80,84,95,87,80
3794,Hasan,Chowdhury,hasan,Male,FALSE,26,Civil,95,76,90,82,88,85
3795,Sumaiya,Hossain,sumaiya,Female,TRUE,32,Software Engineering,95,77,90,87,85,81
3796,Tanjim,Rahman,tanjim,Male,FALSE,30,Lawyer,84,90,91,88,80,85
3797,Tanjim,Rahman,tanjim,Male,TRUE,55,Doctor,95,80,90,96,96,86
3798,Tanvir,Uddin,tanvir,Male,TRUE,38,Biotechnology,86,80,82,95,90,89
3799,Sumaiya,Alam,sumaiya,Female,TRUE,55,Doctor,93,80,90,91,96,85
3800,Rahim,Uddin,rahim,Male,TRUE,50,Biomedical,86,78,90,96,97,80
3801,Tanvir,Ahmed,tanvir,Male,TRUE,37,Lawyer,80,82,96,77,80,78
3802,Farhan,Khan,farhan,Male,TRUE,44,Biotechnology,83,78,92,99,90,91
3803,Tanjim,Islam,tanjim,Male,FALSE,32,Civil,97,80,96,85,80,73
3804,Fatima,Ahmed,fatima,Female,FALSE,38,Software Engineering,93,80,85,90,86,88
3805,Fatima,Ahmed,fatima,Female,TRUE,30,Civil,95,80,90,95,84,85
3806,Nusrat,Kabir,nusrat,Female,TRUE,45,Doctor,90,83,95,97,98,82
3807,Ayesha,Rahman,ayesha,Female,FALSE,55,Biotechnology,85,80,80,95,95,84
3808,Nusrat,Chowdhury,nusrat,Female,TRUE,48,Doctor,88,80,93,94,95,87
3809,Maliha,Islam,maliha,Female,TRUE,38,Biotechnology,98,93,94,87,90,81
3810,Nabil,Hossain,nabil,Male,FALSE,47,Doctor,93,80,90,91,95,85
3811,Hasan,Ahmed,hasan,Male,TRUE,55,Biomedical,86,78,90,96,96,80
3812,Meherin,Khan,meherin,Female,FALSE,31,Lawyer,80,82,96,77,80,78
3813,Tamanna,Alam,tamanna,Female,FALSE,29,Software Engineering,83,78,92,99,80,91
3814,Nabil,Ahmed,nabil,Male,TRUE,27,Civil,97,80,96,85,88,73
3815,Meherin,Islam,meherin,Female,FALSE,28,Lawyer,80,97,76,68,80,90
3816,Tanvir,Ahmed,tanvir,Male,FALSE,44,Biotechnology,87,67,73,92,95,74
3817,Maliha,Chowdhury,maliha,Female,TRUE,31,Software Engineering,90,83,88,84,91,85
3818,Rafi,Ahmed,rafi,Male,FALSE,56,Doctor,90,72,75,96,95,74
3819,Fahim,Alam,fahim,Male,FALSE,28,Software Engineering,90,74,93,90,88,87
3820,Ayesha,Uddin,ayesha,Female,TRUE,28,Civil,91,80,94,79,86,82
3821,Sadia,Rahman,sadia,Female,FALSE,44,Biomedical,78,68,79,89,97,81
3822,Rafi,Uddin,rafi,Male,FALSE,32,Lawyer,68,82,79,83,80,90
3823,Sumaiya,Islam,sumaiya,Female,FALSE,27,Software Engineering,88,77,82,87,80,79
3824,Tanjim,Rahman,tanjim,Male,FALSE,31,Civil,97,65,93,85,88,80
3825,Sabbir,Uddin,sabbir,Male,FALSE,23,Lawyer,87,93,78,80,80,89
3826,Nabil,Ahmed,nabil,Male,FALSE,30,Civil,90,96,87,83,80,87
3827,Nabil,Hasan,nabil,Male,FALSE,30,Lawyer,78,95,85,80,88,90
3828,Ayesha,Alam,ayesha,Female,TRUE,44,Doctor,83,78,78,90,90,84
3829,Tanvir,Khan,tanvir,Male,FALSE,48,Biotechnology,84,82,80,90,96,79
3830,Sadia,Alam,sadia,Female,TRUE,30,Lawyer,80,82,89,92,80,82
3831,Ayesha,Hossain,ayesha,Female,TRUE,22,Civil,90,66,87,90,80,80
3832,Sumaiya,Chowdhury,sumaiya,Female,FALSE,44,Doctor,87,80,92,94,96,80
3833,Sadia,Kabir,sadia,Female,FALSE,34,Software Engineering,90,95,90,93,80,88
3834,Anika,Hossain,anika,Female,TRUE,35,Lawyer,87,90,86,78,88,90
3835,Sabbir,Hossain,sabbir,Male,TRUE,29,Civil,90,80,95,80,88,86
3836,Tanvir,Uddin,tanvir,Male,TRUE,27,Software Engineering,95,81,90,94,80,80
3837,Fatima,Alam,fatima,Female,FALSE,44,Biomedical,78,80,79,83,76,90
3838,Fahim,Hossain,fahim,Male,TRUE,22,Lawyer,68,82,82,87,80,79
3839,Rahim,Hasan,rahim,Male,TRUE,34,Software Engineering,88,77,93,85,83,80
3840,Ayesha,Hossain,ayesha,Female,FALSE,31,Civil,97,83,78,80,77,89
3841,Sumaiya,Chowdhury,sumaiya,Female,FALSE,37,Lawyer,87,93,87,83,81,87
3842,Tamanna,Hasan,tamanna,Female,FALSE,30,Civil,90,96,85,30,78,90
3843,Sadia,Khan,sadia,Female,TRUE,30,Lawyer,78,95,78,90,96,84
3844,Nabil,Hasan,nabil,Male,TRUE,55,Doctor,83,78,80,90,88,79
3845,Tanvir,Islam,tanvir,Male,FALSE,45,Biotechnology,84,82,89,92,81,82
3846,Maliha,Ahmed,maliha,Female,TRUE,34,Lawyer,80,82,87,90,85,80
3847,Shakil,Hossain,shakil,Male,TRUE,32,Civil,90,66,89,80,90,78
3848,Tanjim,Alam,tanjim,Male,FALSE,55,Doctor,87,78,76,80,84,77
3849,Hasan,Chowdhury,hasan,Male,TRUE,37,Civil,90,88,79,70,81,78
3850,Rafi,Hasan,rafi,Male,TRUE,30,Lawyer,75,98,78,85,90,83
3851,Fahim,Chowdhury,fahim,Male,FALSE,52,Doctor,84,87,94,93,90,72
3852,Sabbir,Chowdhury,sabbir,Male,FALSE,44,Biomedical,83,70,87,95,90,80
3853,Tanvir,Chowdhury,tanvir,Male,FALSE,55,Biotechnology,84,84,85,78,92,98
3854,Rahim,Khan,rahim,Male,TRUE,32,Lawyer,75,87,73,93,78,80
3855,Nabil,Khan,nabil,Male,FALSE,30,Lawyer,82,87,87,88,89,70
3856,Hasan,Kabir,hasan,Male,FALSE,52,Biomedical,80,89,90,80,82,80
3857,Rahim,Khan,rahim,Male,TRUE,37,Software Engineering,90,78,90,87,78,79
3858,Sabbir,Chowdhury,sabbir,Male,FALSE,32,Civil,90,78,91,97,95,88
3859,Hasan,Hasan,hasan,Male,TRUE,54,Doctor,90,75,85,89,90,85
3860,Sadia,Kabir,sadia,Female,FALSE,54,Biotechnology,88,78,80,90,97,78
3861,Shakil,Alam,shakil,Male,FALSE,55,Biotechnology,84,84,85,78,92,98
3862,Mim,Uddin,mim,Female,TRUE,32,Lawyer,75,87,73,93,78,80
3863,Tamanna,Khan,tamanna,Female,FALSE,30,Lawyer,82,87,87,88,89,70
3864,Anika,Chowdhury,anika,Female,TRUE,52,Biomedical,80,89,90,80,82,80
3865,Sabbir,Rahman,sabbir,Male,TRUE,37,Software Engineering,90,78,90,87,78,79
3866,Tanvir,Ahmed,tanvir,Male,FALSE,32,Civil,90,78,91,97,95,88
3867,Shakil,Kabir,shakil,Male,FALSE,54,Doctor,90,75,85,89,90,85
3868,Shakil,Chowdhury,shakil,Male,FALSE,54,Biotechnology,86,78,80,90,97,78
3869,Nabil,Hasan,nabil,Male,TRUE,58,Biomedical,80,74,80,77,82,80
3870,Sumaiya,Islam,sumaiya,Female,TRUE,39,Software Engineering,88,86,80,83,82,85
3871,Maliha,Uddin,maliha,Female,TRUE,30,Lawyer,89,87,96,95,94,95
3872,Anika,Rahman,anika,Female,TRUE,67,Doctor,97,93,80,95,97,80
3873,Maliha,Uddin,maliha,Female,TRUE,43,Biotechnology,85,80,80,80,86,90
3874,Sumaiya,Kabir,sumaiya,Female,FALSE,28,Lawyer,80,89,93,80,91,88
